mtime,stream_id,AR,B,BE,BF,CN,CR,DQ,FQ,HV,PT
2021-11-01T05:15,fz,16390,15026,7380,14014,18091,5874,7237,12805,9723,11466
2021-11-01T05:15,g3,700,14560,14353,11014,17640,696,14964,3830,1008,13008
2021-11-01T05:15,go,14675,15216,15200,8026,3033,199,2434,9232,6851,1975
2021-11-01T05:15,gt,16277,9958,7281,10345,19467,18091,17181,10438,907,13032
2021-11-01T05:15,gw,11071,10741,20298,10337,15436,2387,3822,16492,19172,24585
2021-11-01T05:15,ho,1757,4254,5988,1153,5340,18071,7594,3979,11334,19069
2021-11-01T05:15,hv,11025,8931,9455,11291,9673,8748,11788,9219,4471,20875
2021-11-01T05:15,ju,16209,13022,6736,15792,4971,6564,11807,23233,3433,19214
2021-11-01T05:15,jv,20681,7426,7181,10376,12278,12678,4317,3409,11490,25
2021-11-01T05:15,ko,6592,7821,15076,11646,403,696,4120,7119,9042,17196
2021-11-01T05:15,ky,6245,13663,10823,10375,8644,17586,1069,5634,9549,6976
2021-11-01T05:15,l3,19175,3441,9388,13048,11974,9001,5038,5328,8076,12838
2021-11-01T05:15,l5,15314,4166,14722,12074,4445,9091,21726,7453,9124,19287
2021-11-01T05:15,m8,12516,16544,16685,11457,1158,18460,11968,6301,6131,14255
2021-11-01T05:15,n6,14462,5506,3960,4969,842,3813,2975,2897,3999,2611
2021-11-01T05:15,np,1082,11474,11502,4491,17356,9967,13965,22424,13816,20120
2021-11-01T05:15,o2,19126,5337,22912,2020,8431,397,6009,11992,6206,13420
2021-11-01T05:15,o6,1811,48,9751,11926,18686,6410,17907,11459,10379,3145
2021-11-01T05:15,p8,22127,4216,12866,13661,18689,3686,22291,5605,10998,9945
2021-11-01T05:15,ps,15674,1482,19080,4735,10404,11427,14677,12785,3479,12965
2021-11-01T05:15,pu,22672,7860,20196,3117,4586,16223,130,21797,4584,19617
2021-11-01T05:15,px,24906,14877,15388,1484,13504,15622,9127,21005,10158,9042
2021-11-01T05:15,pz,20551,6800,8246,409,3884,6843,13316,19256,2552,6204
2021-11-01T05:15,q5,16065,11125,1356,5778,20660,3966,11982,15429,5171,10844
2021-11-01T05:15,qz,17805,14488,9070,11524,9085,20046,7209,7168,14263,1418
2021-11-01T05:15,t2,19166,1645,3326,2223,1413,8305,8612,2318,9093,474
2021-11-01T05:15,tz,25986,3569,24375,14389,2132,21731,8359,16430,18063,3897
2021-11-01T05:15,v3,3905,15751,4149,7459,10811,3510,5448,15564,5448,20080
2021-11-01T05:15,z2,15286,2979,3850,13016,10558,20033,21233,13121,536,2391
2021-11-01T05:20,AB,1520,2115,23917,6794,12077,15099,3145,13447,11286,12849
2021-11-01T05:20,Ax,14246,23422,17759,20937,25901,7334,11161,21524,4155,11025
2021-11-01T05:20,BF,3069,9681,12535,10059,23259,5033,9003,108,431,21448
2021-11-01T05:20,Bx,9751,26810,10511,15171,2887,16625,4154,2973,6977,19759
2021-11-01T05:20,C8,1290,1185,1914,25230,35482,10913,2239,4375,3613,4481
2021-11-01T05:20,CL,6683,31925,31158,19258,18412,4378,2021,15264,10384,19850
2021-11-01T05:20,Ct,10794,458,26301,12420,26885,4486,15480,19152,12505,171
2021-11-01T05:20,Cx,18040,15315,21313,22449,22151,11125,14672,8818,9072,6610
2021-11-01T05:20,E2,2708,8541,13407,10412,14395,10834,8369,16779,4633,13718
2021-11-01T05:20,E5,10210,22065,30666,5099,33683,18423,19133,19297,17373,12823
2021-11-01T05:20,EF,8936,29541,15294,8579,15198,4490,16859,23013,22284,4892
2021-11-01T05:20,EM,16331,8192,13807,11835,23640,2994,14738,3832,5183,3522
2021-11-01T05:20,EY,13383,10437,1089,13137,27929,15768,3882,9300,9861,10120
2021-11-01T05:20,Ea,9281,15923,20469,5613,9045,6512,5117,11819,17092,4116
2021-11-01T05:20,Eb,16311,6280,22264,9393,23233,4206,1491,16601,5671,11462
2021-11-01T05:20,Es,16865,26151,4017,14778,4834,15767,11131,23342,23607,13029
2021-11-01T05:20,F1,8253,13701,3571,20193,6274,4894,14631,7488,15033,12861
2021-11-01T05:20,FR,17695,11336,11552,8663,25399,14438,16069,1253,14920,6156
2021-11-01T05:20,Gm,9772,23428,15158,3675,21098,11934,11808,3908,2670,14099
2021-11-01T05:20,Hk,10516,26218,12035,17748,24053,7976,5421,11666,6924,18367
2021-11-01T05:20,Hl,9985,21430,13993,2704,19952,9112,13175,5477,11334,9437
2021-11-01T05:20,I1,9696,15271,9304,4127,4406,5631,7149,7999,17251,16229
2021-11-01T05:20,JZ,4315,22598,2801,680,1998,13878,13793,7253,10623,16620
2021-11-01T05:20,Jl,4697,13599,23151,3768,1729,13215,2478,17632,7665,17256
2021-11-01T05:20,KO,4061,10885,22272,12810,14119,13727,10590,2359,6340,11276
2021-11-01T05:20,Kf,3605,22439,12534,4261,1171,11386,13902,7217,17478,9719
2021-11-01T05:20,L1,19208,7430,17838,16281,3272,1043,137,15480,11162,14276
2021-11-01T05:20,LM,12811,2603,27210,10676,20611,6251,22373,18699,9583,22225
2021-11-01T05:20,Mf,8181,29891,14010,24705,4537,16197,3829,9041,6994,766
2021-11-01T05:20,Ms,21418,345,33577,19486,35326,22243,23451,16418,15654,20785
2021-11-01T05:20,NX,2877,16429,5340,11412,34928,15119,14830,21485,14693,17590
2021-11-01T05:20,Na,1335,7813,9068,2476,29836,12795,21367,20909,8171,26173
2021-11-01T05:20,Nt,4517,14008,22789,20221,10564,11517,16905,10935,2686,1610
2021-11-01T05:20,O3,11987,22131,601,7045,30709,17613,15859,21484,11195,3334
2021-11-01T05:20,O8,16431,8806,12014,17631,9306,11863,15077,19165,5412,19006
2021-11-01T05:20,Oi,15163,17664,19940,17377,14112,12334,6118,2680,12192,18492
2021-11-01T05:20,Or,5148,27096,24255,2302,7873,4664,15900,21627,13379,22685
2021-11-01T05:20,Os,8320,1099,8296,20953,17695,8115,13506,1705,12567,17468
2021-11-01T05:20,PV,19417,15152,30581,1100,31327,354,17559,11240,5873,23464
2021-11-01T05:20,Pc,23311,32707,38017,11515,37398,23456,4540,4213,14956,16246
2021-11-01T05:20,Pu,16898,16240,2437,8716,18489,15560,19167,15346,25025,16966
2021-11-01T05:20,Q6,13606,9624,14211,4379,14796,11247,16898,19816,8182,2033
2021-11-01T05:20,Q7,11386,11913,24365,13502,24146,8345,14058,9633,3167,5627
2021-11-01T05:20,QS,3815,8080,16969,12274,24673,9949,10382,4135,15367,7039
2021-11-01T05:20,Qd,14048,9576,16955,7187,9894,12620,6616,13314,10498,2308
2021-11-01T05:20,Qs,21161,21484,33847,6418,28328,8785,2947,5843,17265,12742
2021-11-01T05:20,RX,14151,22814,25097,17519,15733,11274,3572,14548,17451,8167
2021-11-01T05:20,Rb,17629,2686,7809,23957,19933,11051,5546,19757,27323,23573
2021-11-01T05:20,Rl,19008,10156,19476,15774,23889,5636,24489,11237,28652,19787
2021-11-01T05:20,Rs,22124,18107,14686,23791,20215,4204,8420,14169,25321,26626
2021-11-01T05:20,Rt,5189,19248,13891,16852,391,11039,6598,10394,3148,13671
2021-11-01T05:20,Ry,24259,10647,15552,19494,7701,9309,19601,15646,12082,9083
2021-11-01T05:20,U9,5362,7286,37382,17108,19480,22815,25092,2280,29744,24300
2021-11-01T05:20,Ur,2033,29712,21873,7413,7799,3104,19228,16701,21481,3230
2021-11-01T05:20,Vy,23918,77,36785,17264,1849,3543,7156,18648,22979,28177
2021-11-01T05:20,W5,10300,2878,7830,25825,24434,5762,16846,3478,422,7507
2021-11-01T05:20,Wd,8200,4969,20083,11919,918,11062,3683,15147,18978,4642
2021-11-01T05:20,Wi,9741,26632,19801,5284,14111,16489,7186,14099,13239,10296
2021-11-01T05:20,Ze,15258,167,2398,1693,9006,3834,17597,23693,20804,4559
2021-11-01T05:20,Zw,4081,5010,18295,13313,13260,20051,20730,22752,8065,20610
2021-11-01T05:20,af,497887,497887,497887,497887,497887,497887,497887,497887,497887,497887
2021-11-01T05:20,at,2655,2396,23273,16887,17333,640,4466,12711,4675,4414
2021-11-01T05:20,bc,12891,136,4615,6415,21639,13297,17994,4351,12965,21512
2021-11-01T05:20,bo,1064,25164,13834,14595,3343,10153,7216,2695,6541,8360
2021-11-01T05:20,c4,11079,12733,17096,19330,24377,309,9889,12798,4817,6617
2021-11-01T05:20,ds,15685,2776,9422,1576,23451,11359,4972,13662,11789,14656
2021-11-01T05:20,e1,21536,6445,9155,15736,11937,19596,13476,157,4793,10355
2021-11-01T05:20,en,19594,18177,807,10283,7051,6938,1459,10218,13134,3747
2021-11-01T05:20,ep,23080,11081,29969,65,10764,18714,409,21080,20094,6431
2021-11-01T05:20,fg,1006,6600,5908,2758,22244,174,15814,12266,19127,16337
2021-11-01T05:20,fv,4439,13686,8373,14133,31033,11806,13673,17317,8399,199
2021-11-01T05:20,fz,8866,9814,11268,18400,20643,2843,12834,12481,19424,1221
2021-11-01T05:20,g3,14829,2188,7563,13082,15108,7914,9304,11957,5064,12522
2021-11-01T05:20,go,3604,16925,8072,20226,8400,7925,12792,17014,4531,13877
2021-11-01T05:20,gt,17194,23241,12347,1801,18564,1351,15525,3950,16008,19726
2021-11-01T05:20,gw,11510,6376,9533,19362,18097,1707,3559,17710,14784,17745
2021-11-01T05:20,ho,14595,22804,23522,1095,19804,9306,4006,88,8889,6292
2021-11-01T05:20,hv,14262,13278,1721,9881,6119,11377,7740,12806,13422,9832
2021-11-01T05:20,ju,8208,10217,17461,5354,12360,7849,8592,11070,17240,5009
2021-11-01T05:20,jv,11284,7367,13745,23631,36294,435,24358,2543,7604,1968
2021-11-01T05:20,ko,2133,17782,19417,1741,3775,18137,13174,17848,22514,4370
2021-11-01T05:20,ky,5249,12050,15567,27933,184,3361,25900,30130,16492,29166
2021-11-01T05:20,l3,6081,8042,11179,14045,937,45,11013,18358,13152,7163
2021-11-01T05:20,l5,3022,11147,8670,1565,21140,7906,827,15195,22884,16321
2021-11-01T05:20,m8,3214,1234,15761,2821,32299,12700,6371,4298,11541,21942
2021-11-01T05:20,n6,21466,13833,9023,24802,25035,8256,18125,11051,4083,24997
2021-11-01T05:20,np,12,563,22398,10871,16999,1932,17137,11497,17143,9544
2021-11-01T05:20,o2,10936,17404,225,6779,4296,1674,14089,13749,14483,7662
2021-11-01T05:20,o6,4895,22092,7244,12938,13173,12503,10987,3344,9916,16411
2021-11-01T05:20,p8,9807,20569,27989,4087,11613,7719,20900,24358,24040,20466
2021-11-01T05:20,ps,15324,82,28900,12047,28187,17054,9233,8690,21614,14554
2021-11-01T05:20,pu,16408,2401,7060,22460,3120,3288,3353,15546,19157,21005
2021-11-01T05:20,px,15866,16176,13791,13849,4026,18786,4031,7979,20046,18945
2021-11-01T05:20,pz,8544,24688,29923,8661,24814,11199,5753,7200,23533,470
2021-11-01T05:20,q5,6822,21529,8372,8418,6433,10511,3451,277,7969,16054
2021-11-01T05:20,qz,14558,25613,18128,5869,7809,7317,2011,17452,17415,2921
2021-11-01T05:20,t2,11944,6492,9137,18286,20813,5013,5862,3549,14758,14827
2021-11-01T05:20,tz,15575,7932,16824,8439,3715,5666,5908,12859,665,8336
2021-11-01T05:20,v3,13082,460,8134,6534,19435,5460,6064,9215,758,15888
2021-11-01T05:20,z2,15794,22551,20885,19180,13252,8102,199,3639,7433,7803
2021-11-01T05:25,AB,2337,5937,11304,2238,926,2999,74,19549,7021,10619
2021-11-01T05:25,Ax,32362,294,23579,7043,2805,16961,4863,19742,11465,2821
2021-11-01T05:25,BF,1376,4458,23135,12329,1981,11209,12886,3605,13330,2340
2021-11-01T05:25,Bx,37726,21870,9794,7171,1562,18954,3699,14530,1121,4913
2021-11-01T05:25,C8,7235,7078,5237,19226,8120,1736,9259,1440,598,17010
2021-11-01T05:25,CL,19787,18060,20704,5312,2361,16870,16686,23801,8608,7115
2021-11-01T05:25,Ct,30501,4406,9085,7857,4709,3957,13053,3190,3088,15421
2021-11-01T05:25,Cx,16274,320,10639,19448,1844,1574,1788,16828,2094,12096
2021-11-01T05:25,E2,2799,16893,11257,14979,3761,1104,10077,6828,5610,16138
2021-11-01T05:25,E5,33852,6789,4193,10763,5810,5285,784,4562,6393,148
2021-11-01T05:25,EF,52131,25335,9720,19308,7374,15722,3631,7446,9152,21992
2021-11-01T05:25,EM,45497,11434,7546,2606,2628,6335,6182,4219,15746,5286
2021-11-01T05:25,EY,21229,7343,18888,4328,7069,11158,8841,9624,6489,7436
2021-11-01T05:25,Ea,34900,5931,2182,9471,7603,3235,17867,21309,5981,21910
2021-11-01T05:25,Eb,12227,2390,16719,13991,3906,13635,15627,12350,3683,26557
2021-11-01T05:25,Es,25213,24199,9107,12002,10231,1931,21608,8463,497,22745
2021-11-01T05:25,F1,31419,21361,3245,13720,1650,1999,18695,18374,13904,28109
2021-11-01T05:25,FR,3618,209,11550,5455,1265,18402,14108,21888,13518,10677
2021-11-01T05:25,Gm,32190,24679,14744,16319,4103,13760,18128,18743,12389,12077
2021-11-01T05:25,Hk,5834,297,5160,7669,6141,4679,15511,16535,1441,7596
2021-11-01T05:25,Hl,7805,9578,14098,12666,2243,10074,11365,13483,11840,13201
2021-11-01T05:25,I1,45118,26528,28,9857,416,11820,22037,27356,8175,3294
2021-11-01T05:25,JZ,5228,3645,9003,14033,1859,13726,2118,2178,5839,14880
2021-11-01T05:25,Jl,5684,12258,19096,15452,3598,2454,2187,5327,955,9609
2021-11-01T05:25,KO,1209,20269,8691,14740,8858,14271,10216,6454,3630,13274
2021-11-01T05:25,Kf,42195,15470,23489,3916,10286,3012,16889,18836,2541,27450
2021-11-01T05:25,L1,4726,9182,21026,11259,7002,6296,11948,19824,609,6710
2021-11-01T05:25,LM,497887,497887,497887,497887,497887,497887,497887,497887,497887,497887
2021-11-01T05:25,Mf,13119,12046,20658,13557,2174,13205,19022,15575,12048,20748
2021-11-01T05:25,Ms,36268,11124,24443,13601,4115,6883,12630,10774,7119,17905
2021-11-01T05:25,NX,10909,12771,1866,2632,6296,3796,20061,16594,299,575
2021-11-01T05:25,Na,31836,573,15970,9310,5582,12434,12191,7171,881,11867
2021-11-01T05:25,Nt,45810,11179,4197,18526,353,8011,3683,26674,13172,17725
2021-11-01T05:25,O3,32159,15530,6822,17695,8613,10074,2331,19986,3622,13300
2021-11-01T05:25,O8,7007,7701,11785,2175,6388,12242,7575,13920,2797,12283
2021-11-01T05:25,Oi,8322,8450,19879,196,1585,12955,2915,2813,4708,9349
2021-11-01T05:25,Or,26277,3604,18995,12278,2929,9876,7632,2441,4426,17872
2021-11-01T05:25,Os,27209,12660,7668,12471,967,6302,6789,14168,2444,14503
2021-11-01T05:25,PV,3233,24861,4228,3043,12308,2579,21324,9464,16825,8626
2021-11-01T05:25,Pc,8695,19819,9026,2368,5365,17152,16696,11975,2022,20214
2021-11-01T05:25,Pu,30235,5377,1930,4284,8404,1859,18372,16608,9943,8114
2021-11-01T05:25,Q6,25916,19173,10102,5559,1240,1601,15597,5750,9954,3098
2021-11-01T05:25,Q7,18271,12762,13223,9148,5045,807,9511,5515,9014,11575
2021-11-01T05:25,QS,13987,2905,8125,18110,7236,3392,11010,1351,1701,7957
2021-11-01T05:25,Qd,41596,8733,5641,15243,10427,5209,8905,3932,14809,3177
2021-11-01T05:25,Qs,33035,25558,25528,2093,11832,634,2849,6012,15921,967
2021-11-01T05:25,RX,34712,3611,6379,4986,3776,12521,9913,711,7912,14001
2021-11-01T05:25,Rb,17720,17873,19220,8213,5469,18081,19422,11636,2588,16037
2021-11-01T05:25,Rl,3030,15811,20349,7815,3615,15582,973,8952,1882,5973
2021-11-01T05:25,Rs,13861,9614,20800,3893,5581,15681,2827,2370,10359,7787
2021-11-01T05:25,Rt,6219,15250,10601,11215,8193,13127,8153,18230,14229,19748
2021-11-01T05:25,Ry,3138,16844,2278,14386,1460,5495,4572,11612,269,11845
2021-11-01T05:25,U9,43851,7563,22894,1703,11568,8322,6057,22991,8656,13075
2021-11-01T05:25,Ur,46385,25651,22057,430,3151,8832,22776,25238,7893,30332
2021-11-01T05:25,Vy,28281,9295,18592,6800,8013,51,10660,3970,5557,18941
2021-11-01T05:25,W5,21852,12844,7934,13957,4329,9726,5560,4792,119,3784
2021-11-01T05:25,Wd,15926,452,3796,10050,10153,11360,11749,16005,7681,4986
2021-11-01T05:25,Wi,26447,15782,6509,14788,5419,2337,3637,10934,6903,2278
2021-11-01T05:25,Ze,40961,18006,7909,17421,6569,15906,11720,14695,10950,26354
2021-11-01T05:25,Zw,21341,16913,22332,13903,377,3427,7223,19547,403,618
2021-11-01T05:25,af,29214,2756,721,1807,9731,11237,1406,18111,1768,18386
2021-11-01T05:25,at,40612,12097,13890,8979,3446,18393,1532,9283,14776,21870
2021-11-01T05:25,bc,21150,6103,5733,16903,4019,2243,6719,18712,514,27513
2021-11-01T05:25,bo,3505,23582,21295,12987,10246,1363,3878,7155,6324,27572
2021-11-01T05:25,c4,28026,1105,22474,7714,8587,826,8069,12897,13958,6596
2021-11-01T05:25,ds,25992,15674,20613,13459,1167,13288,6071,331,10791,11198
2021-11-01T05:25,e1,9376,11706,24274,22215,1356,8527,1719,2124,6765,9478
2021-11-01T05:25,en,21893,10087,17410,12534,6300,4110,2687,6738,5160,8042
2021-11-01T05:25,ep,33796,26123,2048,24445,607,4858,2137,7055,18518,29206
2021-11-01T05:25,fg,10977,16138,6187,190,10011,5638,13470,20529,3049,14308
2021-11-01T05:25,fv,24381,21985,19312,18188,2548,16901,21974,25325,1443,31997
2021-11-01T05:25,fz,14080,1479,4760,10359,3453,14444,770,820,8063,14669
2021-11-01T05:25,g3,37349,23504,15539,14441,5839,7544,77,2302,12373,21839
2021-11-01T05:25,go,31369,2263,2886,20306,2546,8743,3651,9996,3701,18732
2021-11-01T05:25,gt,23614,13069,5450,11292,2324,3128,392,5448,10148,8451
2021-11-01T05:25,gw,16735,6509,13597,500,6430,13279,17670,8089,506,25313
2021-11-01T05:25,ho,28921,5551,5950,2996,3733,13565,4041,4537,8462,18750
2021-11-01T05:25,hv,22036,34,16333,1956,176,5282,8871,17530,15742,14679
2021-11-01T05:25,ju,11914,18994,16992,13126,8057,16382,2050,20015,1348,191
2021-11-01T05:25,jv,14178,3574,15441,11486,7674,12747,9921,10946,3966,21635
2021-11-01T05:25,ko,38895,21732,32121,23160,9521,1077,10183,24983,14068,27095
2021-11-01T05:25,ky,15730,1457,16630,16317,2132,12706,20743,868,6102,16888
2021-11-01T05:25,l3,28853,11061,5758,8045,3365,12697,11708,17582,6442,7567
2021-11-01T05:25,l5,9351,3138,26451,21649,4922,3979,19072,3480,2078,7402
2021-11-01T05:25,m8,2819,17773,14465,2033,8112,6245,15580,3500,3873,5999
2021-11-01T05:25,n6,7623,10580,5645,8906,2377,14383,13663,9731,12596,9986
2021-11-01T05:25,np,37740,22787,6300,19131,4943,7148,921,15309,2341,22524
2021-11-01T05:25,o2,20010,21312,22481,19395,4135,12366,12440,1490,3641,12346
2021-11-01T05:25,o6,6678,4062,21289,17015,8691,10107,15749,581,7897,3026
2021-11-01T05:25,p8,10650,15596,20169,8418,1027,864,16298,9298,14142,19432
2021-11-01T05:25,ps,7603,17948,8290,8309,3369,10925,14174,3586,9220,7292
2021-11-01T05:25,pu,2735,542,1405,3186,9819,14940,2140,27494,3381,9063
2021-11-01T05:25,px,40635,10567,15823,17454,9882,283,3451,12319,2348,20288
2021-11-01T05:25,pz,22187,16618,15970,8797,4055,10041,14088,5350,1510,6865
2021-11-01T05:25,q5,2141,20213,5879,13260,8356,676,22617,26346,1503,28365
2021-11-01T05:25,qz,33868,17889,20177,19990,7786,19352,8226,197,8425,25790
2021-11-01T05:25,t2,36365,18639,412,18269,3459,10337,3644,5321,3932,5184
2021-11-01T05:25,tz,30054,5057,13679,5075,7953,1630,12997,16448,7790,1232
2021-11-01T05:25,v3,6036,11939,6739,4347,2371,12216,15925,12660,8332,12639
2021-11-01T05:25,z2,13020,18854,13689,154,856,5524,5539,6904,13134,4318
2021-11-01T05:30,AB,6656,23941,4414,8819,3748,17669,10118,6823,5316,12122
2021-11-01T05:30,Ax,8273,5724,25690,22109,15423,17825,11908,8652,4616,3669
2021-11-01T05:30,BF,13984,20146,24537,9686,11388,3816,10517,8571,8291,7845
2021-11-01T05:30,Bx,19346,23184,14048,10560,12272,4560,1488,1719,1480,12350
2021-11-01T05:30,C8,6024,21091,26683,3486,465,11541,4377,2164,3067,5011
2021-11-01T05:30,CL,22249,29861,37250,21894,1150,15618,17372,18688,15306,4274
2021-11-01T05:30,Ct,29044,33038,321,7981,13113,23687,18355,20910,11844,16685
2021-11-01T05:30,Cx,7297,6962,30509,14922,1061,915,1470,1387,1109,10766
2021-11-01T05:30,E2,9001,26362,20179,16514,15023,21015,10942,4974,9828,1996
2021-11-01T05:30,E5,1100,28770,19806,19463,5695,18764,4707,2608,4984,15061
2021-11-01T05:30,EF,10560,5324,5696,12910,9924,14773,9143,10110,6827,1393
2021-11-01T05:30,EM,7618,15986,14598,2098,6651,17234,4819,15202,4012,9172
2021-11-01T05:30,EY,18812,20010,4515,16252,8288,1109,2419,6558,11550,12459
2021-11-01T05:30,Ea,1884,15046,35931,12900,34,4367,9617,3593,1438,13059
2021-11-01T05:30,Eb,1938,1814,33059,2111,7262,20568,7443,10082,8565,13089
2021-11-01T05:30,Es,1730,8530,22718,18371,9704,11770,12918,11917,4060,2806
2021-11-01T05:30,F1,11456,22819,8363,13875,1004,12370,9746,2988,2166,11526
2021-11-01T05:30,FR,16421,7238,20383,1791,19928,28870,11706,23204,6786,3453
2021-11-01T05:30,Gm,9202,25118,3367,6886,1364,3797,15506,9934,11961,1294
2021-11-01T05:30,Hk,27375,24417,30120,6387,4310,1509,19672,18114,1304,5475
2021-11-01T05:30,Hl,11306,19503,21323,2610,590,17842,2469,14299,11074,5541
2021-11-01T05:30,I1,23216,7286,1062,17875,21534,11319,7126,21265,7998,9397
2021-11-01T05:30,JZ,20520,26080,34579,16844,14572,9966,4919,17865,12074,13988
2021-11-01T05:30,Jl,12678,1617,8914,9542,16066,20040,11612,8011,10066,3861
2021-11-01T05:30,KO,6917,18533,2308,10076,677,15779,14289,1612,5375,7012
2021-11-01T05:30,Kf,21111,21678,28970,5045,4758,3001,1129,11297,4167,11464
2021-11-01T05:30,L1,20414,3545,18693,2621,7435,11437,191,5307,11692,1694
2021-11-01T05:30,LM,22984,30257,1109,21408,17585,23021,18085,17824,12388,18415
2021-11-01T05:30,Mf,240,73,33594,9937,14202,2159,10733,1812,9352,13168
2021-11-01T05:30,Ms,13581,37857,3936,12218,16403,22022,11752,13370,15398,8410
2021-11-01T05:30,NX,5408,393,31787,9091,3980,19801,14243,18537,11138,12695
2021-11-01T05:30,Na,20148,30493,24452,12545,20112,11025,12762,13079,10623,6242
2021-11-01T05:30,Nt,6961,2283,30486,21813,1463,12952,9835,21604,2269,7452
2021-11-01T05:30,O3,6268,3343,18975,733,3693,2731,6084,1389,2861,499
2021-11-01T05:30,O8,10066,32042,36881,7717,16595,6072,14143,11062,5096,9380
2021-11-01T05:30,Oi,12074,7229,26973,3118,4241,6619,9908,6671,2025,8839
2021-11-01T05:30,Or,11966,19264,919,18470,11513,23647,3279,6660,7226,10282
2021-11-01T05:30,Os,17409,35868,40807,19546,5996,5916,8440,14752,5837,14248
2021-11-01T05:30,PV,9468,11583,7476,3687,9155,12141,12962,7807,11299,12578
2021-11-01T05:30,Pc,8057,17759,18606,6624,4368,20217,11606,239,10404,13602
2021-11-01T05:30,Pu,15711,9215,1123,3624,7547,10376,3789,14314,10909,14973
2021-11-01T05:30,Q6,9929,8802,22647,12362,8827,2751,8874,3593,11181,3128
2021-11-01T05:30,Q7,1828,23955,27992,1922,6500,14443,9746,13092,6628,2199
2021-11-01T05:30,QS,16055,120,14154,19446,1663,7873,3717,1244,13045,4001
2021-11-01T05:30,Qd,9866,2175,41312,5926,12698,20646,18296,16855,6611,3086
2021-11-01T05:30,Qs,1505,16510,4567,9027,12886,3806,11582,10945,133,8827
2021-11-01T05:30,RX,9987,12329,4282,5639,8815,19912,13825,12102,6430,8068
